55,1,0.6644,0.6144,0.487,0.3563,0.9632,0.6385,0.354096,0,120.088,30.1808
59,1,0.8585,0.5612,0.8679,0.2685,0.4284,0.263,0.469871,0,120.605,29.9919
46,1,0.8501,0.6264,0.8511,0.9362,0.5734,0.1598,0.127285,0,119.946,30.049
31,1,0.8146,0.7065,0.8136,0.0515,0.6826,0.2638,0.21327,0,120.211,30.21
31,1,0.7219,0.7722,0.7394,0.3276,0.4755,0.8218,0.299255,0,120.063,30.2747
28,1,0.8652,0.6495,0.7754,0.1974,0.4569,0.2999,0.211239,0,120.19,30.2692
38,1,0.8311,0.6637,0.7767,0.2686,0.5642,0.3307,0.207177,0,120.157,30.2897
33,1,0.8088,0.6985,0.8042,0.4529,0.7127,0.2362,0.209208,0,120.12,30.3119
36,1,0.8314,0.734,0.8295,0.2687,0.3227,0.3405,0.316859,0,120.301,30.4183
29,1,0.827,0.7816,0.8202,0.2238,0.6468,0.1953,0.234259,0,120.27,30.1819
36,1,0.6366,0.7035,0.504,0.1518,0.9364,0.6385,0.182126,0,120.088,30.1808
21,1,0.8957,0.6486,0.8237,0.0521,0.4912,0.263,0.0974949,0,120.605,29.9919
23,1,0.8415,0.6345,0.8237,0.0047,0.4225,0.0974,0.123223,0,120.576,30.007
32,1,0.5732,0.8921,0.6132,0.472,0.6781,0.1564,0.0812458,0,119.7183,30.2366
19,1,0.6081,0.8647,0.5921,0.5424,0.6982,0.2955,0.0717671,0,119.6942,30.2311
22,1,0.6826,0.6,0.8466,0.52,0.3471,0.3405,0.159106,0,120.301,30.4183
29,1,0.7496,0.5824,0.8388,0.5791,0.2825,0.1953,0.34394,0,120.27,30.1819
24,1,0.7111,0.5902,0.8423,0.4411,0.2364,0.2531,0.209885,0,120.598,30.0911
33,1,0.6933,0.5372,0.621,0.3138,0.2736,0.1564,0.146242,0,119.7183,30.2366
36,1,0.7813,0.4442,0.5993,0.3425,0.1978,0.2955,0.0473934,0,119.6942,30.2311
43,1,0.5502,0.4994,0.8292,0.2562,0.8402,0.2638,0.279621,0,120.211,30.21
43,1,0.4565,0.5196,0.7554,0.2708,0.2965,0.8218,0.258632,0,120.063,30.2747
37,1,0.6033,0.357,0.7912,0.1151,0.4183,0.2999,0.333108,0,120.19,30.2692
54,1,0.5676,0.3621,0.7924,0.0893,0.4303,0.3307,0.337847,0,120.157,30.2897
53,1,0.5618,0.4332,0.8192,0.1254,0.251,0.2362,0.383209,0,120.12,30.3119
48,1,0.5325,0.4586,0.845,0.2418,0.2002,0.3405,0.334462,0,120.301,30.4183
32,1,0.6027,0.5275,0.835,0.2226,0.5888,0.1953,0.296547,0,120.27,30.1819
37,1,0.3018,0.4344,0.5281,0.5574,0.1323,0.6385,0.232227,0,120.088,30.1808
45,1,0.445,0.5553,0.8404,0.1057,0.5365,0.263,0.274204,0,120.605,29.9919
45,1,0.4761,0.522,0.6226,0.4367,0.7151,0.1564,0.110359,0,119.7183,30.2366
42,1,0.5479,0.4847,0.6009,0.5392,0.7443,0.2955,0.102234,0,119.6942,30.2311
83,1,0.6913,0.5571,0.9597,0.6351,0.0728,0.2638,0.584292,0,120.211,30.21
64,1,0.7291,0.5271,0.8767,0.7671,0.3,0.8218,0.513202,0,120.063,30.2747
74,1,0.643,0.4938,0.7846,0.3811,0.266,0.6019,0.656398,0,120.127,30.2456
65,1,0.6734,0.536,0.9179,0.5093,0.3141,0.2999,0.380501,0,120.19,30.2692
91,1,0.6811,0.5163,0.9178,0.3779,0.3478,0.3307,0.63304,0,120.157,30.2897
75,1,0.6977,0.519,0.9449,0.6315,0.2381,0.2362,0.608666,0,120.12,30.3119
91,1,0.6965,0.5827,0.9777,1,0.2636,0.3405,0.502031,0,120.301,30.4183
96,1,0.6942,0.5449,0.9659,0.8202,0.2313,0.1953,0.624915,0,120.27,30.1819
43,1,0.6991,0.5687,0.9732,0.4999,0.3094,0.263,0.102911,0,120.605,29.9919
60,1,0.7751,0.5062,0.7374,0.8178,0.2976,0.1564,0.274204,0,119.7183,30.2366
66,1,0.7989,0.5101,0.7137,0.8165,0.2714,0.2955,0.225457,0,119.6942,30.2311
76,1,0.689,0.6116,0.9384,0.9212,0.1781,0.2952,0.295193,0,119.954,30.054
83,1,0.6326,0.6379,0.9578,0.998,0.1612,0.1598,0.287745,0,119.946,30.049
